S2,S3,Objective
-0.1,1.102020202,-0.088979798
-0.085858586,1.102020202,-0.074838384
-0.071717172,1.102020202,-0.06069697
-0.057575758,1.102020202,-0.046555556
-0.043434343,1.102020202,-0.032414141
-0.029292929,1.102020202,-0.018272727
-0.015151515,1.102020202,-0.004131313
-0.001010101,1.102020202,0.010010101
0.013131313,1.102020202,0.024151515
0.027272727,1.102020202,0.038292929
0.041414141,1.102020202,0.052434343
0.055555556,1.102020202,0.066575758
0.06969697,1.102020202,0.080717172
0.083838384,1.102020202,0.094858586
0.097979798,1.102020202,0.109
0.112121212,1.102020202,0.123141414
0.126262626,1.102020202,0.137282828
0.14040404,1.102020202,0.151424242
0.154545455,1.102020202,0.165565657
0.168686869,1.102020202,0.179707071
0.182828283,1.102020202,0.193848485
0.196969697,1.102020202,0.207989899
0.211111111,1.102020202,0.222131313
0.225252525,1.102020202,0.236272727
0.239393939,1.102020202,0.250414141
0.253535354,1.102020202,0.264555556
0.267676768,1.102020202,0.27869697
0.281818182,1.102020202,0.292838384
0.295959596,1.102020202,0.306979798
0.31010101,1.102020202,0.321121212
0.324242424,1.102020202,0.335262626
0.338383838,1.102020202,0.34940404
0.352525253,1.102020202,0.363545455
0.366666667,1.102020202,0.377686869
0.380808081,1.102020202,0.391828283
0.394949495,1.102020202,0.405969697
0.409090909,1.102020202,0.420111111
0.423232323,1.102020202,0.434252525
0.437373737,1.102020202,0.448393939
0.451515152,1.102020202,0.462535354
0.465656566,1.102020202,0.476676768
0.47979798,1.102020202,0.490818182
0.493939394,1.102020202,0.504959596
0.508080808,1.102020202,0.51910101
0.522222222,1.102020202,0.533242424
0.536363636,1.102020202,0.547383838
0.550505051,1.102020202,0.561525253
0.564646465,1.102020202,0.575666667
0.578787879,1.102020202,0.589808081
0.592929293,1.102020202,0.603949495
0.607070707,1.102020202,0.618090909
0.621212121,1.102020202,0.632232323
0.635353535,1.102020202,0.646373737
0.649494949,1.102020202,0.660515152
0.663636364,1.102020202,0.674656566
0.677777778,1.102020202,0.68879798
0.691919192,1.102020202,0.702939394
0.706060606,1.102020202,0.717080808
0.72020202,1.102020202,0.731222222
0.734343434,1.102020202,0.745363636
0.748484848,1.102020202,0.759505051
0.762626263,1.102020202,0.773646465
0.776767677,1.102020202,0.787787879
0.790909091,1.102020202,0.801929293
0.805050505,1.102020202,0.816070707
0.819191919,1.102020202,0.830212121
0.833333333,1.102020202,0.844353535
0.847474747,1.102020202,0.858494949
0.861616162,1.102020202,0.872636364
0.875757576,1.102020202,0.886777778
0.88989899,1.102020202,0.900919192
0.904040404,1.102020202,0.915060606
0.918181818,1.102020202,0.92920202
0.932323232,1.102020202,0.943343434
0.946464646,1.102020202,0.957484848
0.960606061,1.102020202,0.971626263
0.974747475,1.102020202,0.985767677
0.988888889,1.102020202,0.999909091
1.003030303,1.102020202,1.014050505
1.017171717,1.102020202,1.028191919
1.031313131,1.102020202,1.042333333
1.045454545,1.102020202,1.056474747
1.05959596,1.102020202,1.070616162
1.073737374,1.102020202,1.084757576
1.087878788,1.102020202,1.09889899
1.102020202,1.102020202,1.113040404
1.116161616,1.102020202,1.127181818
1.13030303,1.102020202,1.141323232
1.144444444,1.102020202,1.155464646
1.158585859,1.102020202,1.169606061
1.172727273,1.102020202,1.183747475
1.186868687,1.102020202,1.197888889
1.201010101,1.102020202,1.212030303
1.215151515,1.102020202,1.226171717
1.229292929,1.102020202,1.240313131
1.243434343,1.102020202,1.254454545
1.257575758,1.102020202,1.26859596
1.271717172,1.102020202,1.282737374
1.285858586,1.102020202,1.296878788
1.3,1.102020202,1.311020202
-0.1,1.116161616,-0.088838384
-0.085858586,1.116161616,-0.07469697
-0.071717172,1.116161616,-0.060555556
-0.057575758,1.116161616,-0.046414141
-0.043434343,1.116161616,-0.032272727
-0.029292929,1.116161616,-0.018131313
-0.015151515,1.116161616,-0.003989899
-0.001010101,1.116161616,0.010151515
0.013131313,1.116161616,0.024292929
0.027272727,1.116161616,0.038434343
0.041414141,1.116161616,0.052575758
0.055555556,1.116161616,0.066717172
0.06969697,1.116161616,0.080858586
0.083838384,1.116161616,0.095
0.097979798,1.116161616,0.109141414
0.112121212,1.116161616,0.123282828
0.126262626,1.116161616,0.137424242
0.14040404,1.116161616,0.151565657
0.154545455,1.116161616,0.165707071
0.168686869,1.116161616,0.179848485
0.182828283,1.116161616,0.193989899
0.196969697,1.116161616,0.208131313
0.211111111,1.116161616,0.222272727
0.225252525,1.116161616,0.236414141
0.239393939,1.116161616,0.250555556
0.253535354,1.116161616,0.26469697
0.267676768,1.116161616,0.278838384
0.281818182,1.116161616,0.292979798
0.295959596,1.116161616,0.307121212
0.31010101,1.116161616,0.321262626
0.324242424,1.116161616,0.33540404
0.338383838,1.116161616,0.349545455
0.352525253,1.116161616,0.363686869
0.366666667,1.116161616,0.377828283
0.380808081,1.116161616,0.391969697
0.394949495,1.116161616,0.406111111
0.409090909,1.116161616,0.420252525
0.423232323,1.116161616,0.434393939
0.437373737,1.116161616,0.448535354
0.451515152,1.116161616,0.462676768
0.465656566,1.116161616,0.476818182
0.47979798,1.116161616,0.490959596
0.493939394,1.116161616,0.50510101
0.508080808,1.116161616,0.519242424
0.522222222,1.116161616,0.533383838
0.536363636,1.116161616,0.547525253
0.550505051,1.116161616,0.561666667
0.564646465,1.116161616,0.575808081
0.578787879,1.116161616,0.589949495
0.592929293,1.116161616,0.604090909
0.607070707,1.116161616,0.618232323
0.621212121,1.116161616,0.632373737
0.635353535,1.116161616,0.646515152
0.649494949,1.116161616,0.660656566
0.663636364,1.116161616,0.67479798
0.677777778,1.116161616,0.688939394
0.691919192,1.116161616,0.703080808
0.706060606,1.116161616,0.717222222
0.72020202,1.116161616,0.731363636
0.734343434,1.116161616,0.745505051
0.748484848,1.116161616,0.759646465
0.762626263,1.116161616,0.773787879
0.776767677,1.116161616,0.787929293
0.790909091,1.116161616,0.802070707
0.805050505,1.116161616,0.816212121
0.819191919,1.116161616,0.830353535
0.833333333,1.116161616,0.844494949
0.847474747,1.116161616,0.858636364
0.861616162,1.116161616,0.872777778
0.875757576,1.116161616,0.886919192
0.88989899,1.116161616,0.901060606
0.904040404,1.116161616,0.91520202
0.918181818,1.116161616,0.929343434
0.932323232,1.116161616,0.943484848
0.946464646,1.116161616,0.957626263
0.960606061,1.116161616,0.971767677
0.974747475,1.116161616,0.985909091
0.988888889,1.116161616,1.000050505
1.003030303,1.116161616,1.014191919
1.017171717,1.116161616,1.028333333
1.031313131,1.116161616,1.042474747
1.045454545,1.116161616,1.056616162
1.05959596,1.116161616,1.070757576
1.073737374,1.116161616,1.08489899
1.087878788,1.116161616,1.099040404
1.102020202,1.116161616,1.113181818
1.116161616,1.116161616,1.127323232
1.13030303,1.116161616,1.141464646
1.144444444,1.116161616,1.155606061
1.158585859,1.116161616,1.169747475
1.172727273,1.116161616,1.183888889
1.186868687,1.116161616,1.198030303
1.201010101,1.116161616,1.212171717
1.215151515,1.116161616,1.226313131
1.229292929,1.116161616,1.240454545
1.243434343,1.116161616,1.25459596
1.257575758,1.116161616,1.268737374
1.271717172,1.116161616,1.282878788
1.285858586,1.116161616,1.297020202
1.3,1.116161616,1.311161616
-0.1,1.13030303,-0.08869697
-0.085858586,1.13030303,-0.074555556
-0.071717172,1.13030303,-0.060414141
-0.057575758,1.13030303,-0.046272727
-0.043434343,1.13030303,-0.032131313
-0.029292929,1.13030303,-0.017989899
-0.015151515,1.13030303,-0.003848485
-0.001010101,1.13030303,0.010292929
0.013131313,1.13030303,0.024434343
0.027272727,1.13030303,0.038575758
0.041414141,1.13030303,0.052717172
0.055555556,1.13030303,0.066858586
0.06969697,1.13030303,0.081
0.083838384,1.13030303,0.095141414
0.097979798,1.13030303,0.109282828
0.112121212,1.13030303,0.123424242
0.126262626,1.13030303,0.137565657
0.14040404,1.13030303,0.151707071
0.154545455,1.13030303,0.165848485
0.168686869,1.13030303,0.179989899
0.182828283,1.13030303,0.194131313
0.196969697,1.13030303,0.208272727
0.211111111,1.13030303,0.222414141
0.225252525,1.13030303,0.236555556
0.239393939,1.13030303,0.25069697
0.253535354,1.13030303,0.264838384
0.267676768,1.13030303,0.278979798
0.281818182,1.13030303,0.293121212
0.295959596,1.13030303,0.307262626
0.31010101,1.13030303,0.32140404
0.324242424,1.13030303,0.335545455
0.338383838,1.13030303,0.349686869
0.352525253,1.13030303,0.363828283
0.366666667,1.13030303,0.377969697
0.380808081,1.13030303,0.392111111
0.394949495,1.13030303,0.406252525
0.409090909,1.13030303,0.420393939
0.423232323,1.13030303,0.434535354
0.437373737,1.13030303,0.448676768
0.451515152,1.13030303,0.462818182
0.465656566,1.13030303,0.476959596
0.47979798,1.13030303,0.49110101
0.493939394,1.13030303,0.505242424
0.508080808,1.13030303,0.519383838
0.522222222,1.13030303,0.533525253
0.536363636,1.13030303,0.547666667
0.550505051,1.13030303,0.561808081
0.564646465,1.13030303,0.575949495
0.578787879,1.13030303,0.590090909
0.592929293,1.13030303,0.604232323
0.607070707,1.13030303,0.618373737
0.621212121,1.13030303,0.632515152
0.635353535,1.13030303,0.646656566
0.649494949,1.13030303,0.66079798
0.663636364,1.13030303,0.674939394
0.677777778,1.13030303,0.689080808
0.691919192,1.13030303,0.703222222
0.706060606,1.13030303,0.717363636
0.72020202,1.13030303,0.731505051
0.734343434,1.13030303,0.745646465
0.748484848,1.13030303,0.759787879
0.762626263,1.13030303,0.773929293
0.776767677,1.13030303,0.788070707
0.790909091,1.13030303,0.802212121
0.805050505,1.13030303,0.816353535
0.819191919,1.13030303,0.830494949
0.833333333,1.13030303,0.844636364
0.847474747,1.13030303,0.858777778
0.861616162,1.13030303,0.872919192
0.875757576,1.13030303,0.887060606
0.88989899,1.13030303,0.90120202
0.904040404,1.13030303,0.915343434
0.918181818,1.13030303,0.929484848
0.932323232,1.13030303,0.943626263
0.946464646,1.13030303,0.957767677
0.960606061,1.13030303,0.971909091
0.974747475,1.13030303,0.986050505
0.988888889,1.13030303,1.000191919
1.003030303,1.13030303,1.014333333
1.017171717,1.13030303,1.028474747
1.031313131,1.13030303,1.042616162
1.045454545,1.13030303,1.056757576
1.05959596,1.13030303,1.07089899
1.073737374,1.13030303,1.085040404
1.087878788,1.13030303,1.099181818
1.102020202,1.13030303,1.113323232
1.116161616,1.13030303,1.127464646
1.13030303,1.13030303,1.141606061
1.144444444,1.13030303,1.155747475
1.158585859,1.13030303,1.169888889
1.172727273,1.13030303,1.184030303
1.186868687,1.13030303,1.198171717
1.201010101,1.13030303,1.212313131
1.215151515,1.13030303,1.226454545
1.229292929,1.13030303,1.24059596
1.243434343,1.13030303,1.254737374
1.257575758,1.13030303,1.268878788
1.271717172,1.13030303,1.283020202
1.285858586,1.13030303,1.297161616
1.3,1.13030303,1.31130303
-0.1,1.144444444,-0.088555556
-0.085858586,1.144444444,-0.074414141
-0.071717172,1.144444444,-0.060272727
-0.057575758,1.144444444,-0.046131313
-0.043434343,1.144444444,-0.031989899
-0.029292929,1.144444444,-0.017848485
-0.015151515,1.144444444,-0.003707071
-0.001010101,1.144444444,0.010434343
0.013131313,1.144444444,0.024575758
0.027272727,1.144444444,0.038717172
0.041414141,1.144444444,0.052858586
0.055555556,1.144444444,0.067
0.06969697,1.144444444,0.081141414
0.083838384,1.144444444,0.095282828
0.097979798,1.144444444,0.109424242
0.112121212,1.144444444,0.123565657
0.126262626,1.144444444,0.137707071
0.14040404,1.144444444,0.151848485
0.154545455,1.144444444,0.165989899
0.168686869,1.144444444,0.180131313
0.182828283,1.144444444,0.194272727
0.196969697,1.144444444,0.208414141
0.211111111,1.144444444,0.222555556
0.225252525,1.144444444,0.23669697
0.239393939,1.144444444,0.250838384
0.253535354,1.144444444,0.264979798
0.267676768,1.144444444,0.279121212
0.281818182,1.144444444,0.293262626
0.295959596,1.144444444,0.30740404
0.31010101,1.144444444,0.321545455
0.324242424,1.144444444,0.335686869
0.338383838,1.144444444,0.349828283
0.352525253,1.144444444,0.363969697
0.366666667,1.144444444,0.378111111
0.380808081,1.144444444,0.392252525
0.394949495,1.144444444,0.406393939
0.409090909,1.144444444,0.420535354
0.423232323,1.144444444,0.434676768
0.437373737,1.144444444,0.448818182
0.451515152,1.144444444,0.462959596
0.465656566,1.144444444,0.47710101
0.47979798,1.144444444,0.491242424
0.493939394,1.144444444,0.505383838
0.508080808,1.144444444,0.519525253
0.522222222,1.144444444,0.533666667
0.536363636,1.144444444,0.547808081
0.550505051,1.144444444,0.561949495
0.564646465,1.144444444,0.576090909
0.578787879,1.144444444,0.590232323
0.592929293,1.144444444,0.604373737
0.607070707,1.144444444,0.618515152
0.621212121,1.144444444,0.632656566
0.635353535,1.144444444,0.64679798
0.649494949,1.144444444,0.660939394
0.663636364,1.144444444,0.675080808
0.677777778,1.144444444,0.689222222
0.691919192,1.144444444,0.703363636
0.706060606,1.144444444,0.717505051
0.72020202,1.144444444,0.731646465
0.734343434,1.144444444,0.745787879
0.748484848,1.144444444,0.759929293
0.762626263,1.144444444,0.774070707
0.776767677,1.144444444,0.788212121
0.790909091,1.144444444,0.802353535
0.805050505,1.144444444,0.816494949
0.819191919,1.144444444,0.830636364
0.833333333,1.144444444,0.844777778
0.847474747,1.144444444,0.858919192
0.861616162,1.144444444,0.873060606
0.875757576,1.144444444,0.88720202
0.88989899,1.144444444,0.901343434
0.904040404,1.144444444,0.915484848
0.918181818,1.144444444,0.929626263
0.932323232,1.144444444,0.943767677
0.946464646,1.144444444,0.957909091
0.960606061,1.144444444,0.972050505
0.974747475,1.144444444,0.986191919
0.988888889,1.144444444,1.000333333
1.003030303,1.144444444,1.014474747
1.017171717,1.144444444,1.028616162
1.031313131,1.144444444,1.042757576
1.045454545,1.144444444,1.05689899
1.05959596,1.144444444,1.071040404
1.073737374,1.144444444,1.085181818
1.087878788,1.144444444,1.099323232
1.102020202,1.144444444,1.113464646
1.116161616,1.144444444,1.127606061
1.13030303,1.144444444,1.141747475
1.144444444,1.144444444,1.155888889
1.158585859,1.144444444,1.170030303
1.172727273,1.144444444,1.184171717
1.186868687,1.144444444,1.198313131
1.201010101,1.144444444,1.212454545
1.215151515,1.144444444,1.22659596
1.229292929,1.144444444,1.240737374
1.243434343,1.144444444,1.254878788
1.257575758,1.144444444,1.269020202
1.271717172,1.144444444,1.283161616
1.285858586,1.144444444,1.29730303
1.3,1.144444444,1.311444444
-0.1,1.158585859,-0.088414141
-0.085858586,1.158585859,-0.074272727
-0.071717172,1.158585859,-0.060131313
-0.057575758,1.158585859,-0.045989899
-0.043434343,1.158585859,-0.031848485
-0.029292929,1.158585859,-0.017707071
-0.015151515,1.158585859,-0.003565657
-0.001010101,1.158585859,0.010575758
0.013131313,1.158585859,0.024717172
0.027272727,1.158585859,0.038858586
0.041414141,1.158585859,0.053
0.055555556,1.158585859,0.067141414
0.06969697,1.158585859,0.081282828
0.083838384,1.158585859,0.095424242
0.097979798,1.158585859,0.109565657
0.112121212,1.158585859,0.123707071
0.126262626,1.158585859,0.137848485
0.14040404,1.158585859,0.151989899
0.154545455,1.158585859,0.166131313
0.168686869,1.158585859,0.180272727
0.182828283,1.158585859,0.194414141
0.196969697,1.158585859,0.208555556
0.211111111,1.158585859,0.22269697
0.225252525,1.158585859,0.236838384
0.239393939,1.158585859,0.250979798
0.253535354,1.158585859,0.265121212
0.267676768,1.158585859,0.279262626
0.281818182,1.158585859,0.29340404
0.295959596,1.158585859,0.307545455
0.31010101,1.158585859,0.321686869
0.324242424,1.158585859,0.335828283
0.338383838,1.158585859,0.349969697
0.352525253,1.158585859,0.364111111
0.366666667,1.158585859,0.378252525
0.380808081,1.158585859,0.392393939
0.394949495,1.158585859,0.406535354
0.409090909,1.158585859,0.420676768
0.423232323,1.158585859,0.434818182
0.437373737,1.158585859,0.448959596
0.451515152,1.158585859,0.46310101
0.465656566,1.158585859,0.477242424
0.47979798,1.158585859,0.491383838
0.493939394,1.158585859,0.505525253
0.508080808,1.158585859,0.519666667
0.522222222,1.158585859,0.533808081
0.536363636,1.158585859,0.547949495
0.550505051,1.158585859,0.562090909
0.564646465,1.158585859,0.576232323
0.578787879,1.158585859,0.590373737
0.592929293,1.158585859,0.604515152
0.607070707,1.158585859,0.618656566
0.621212121,1.158585859,0.63279798
0.635353535,1.158585859,0.646939394
0.649494949,1.158585859,0.661080808
0.663636364,1.158585859,0.675222222
0.677777778,1.158585859,0.689363636
0.691919192,1.158585859,0.703505051
0.706060606,1.158585859,0.717646465
0.72020202,1.158585859,0.731787879
0.734343434,1.158585859,0.745929293
0.748484848,1.158585859,0.760070707
0.762626263,1.158585859,0.774212121
0.776767677,1.158585859,0.788353535
0.790909091,1.158585859,0.802494949
0.805050505,1.158585859,0.816636364
0.819191919,1.158585859,0.830777778
0.833333333,1.158585859,0.844919192
0.847474747,1.158585859,0.859060606
0.861616162,1.158585859,0.87320202
0.875757576,1.158585859,0.887343434
0.88989899,1.158585859,0.901484848
0.904040404,1.158585859,0.915626263
0.918181818,1.158585859,0.929767677
0.932323232,1.158585859,0.943909091
0.946464646,1.158585859,0.958050505
0.960606061,1.158585859,0.972191919
0.974747475,1.158585859,0.986333333
0.988888889,1.158585859,1.000474747
1.003030303,1.158585859,1.014616162
1.017171717,1.158585859,1.028757576
1.031313131,1.158585859,1.04289899
1.045454545,1.158585859,1.057040404
1.05959596,1.158585859,1.071181818
1.073737374,1.158585859,1.085323232
1.087878788,1.158585859,1.099464646
1.102020202,1.158585859,1.113606061
1.116161616,1.158585859,1.127747475
1.13030303,1.158585859,1.141888889
1.144444444,1.158585859,1.156030303
1.158585859,1.158585859,1.170171717
1.172727273,1.158585859,1.184313131
1.186868687,1.158585859,1.198454545
1.201010101,1.158585859,1.21259596
1.215151515,1.158585859,1.226737374
1.229292929,1.158585859,1.240878788
1.243434343,1.158585859,1.255020202
1.257575758,1.158585859,1.269161616
1.271717172,1.158585859,1.28330303
1.285858586,1.158585859,1.297444444
1.3,1.158585859,1.311585859
-0.1,1.172727273,-0.088272727
-0.085858586,1.172727273,-0.074131313
-0.071717172,1.172727273,-0.059989899
-0.057575758,1.172727273,-0.045848485
-0.043434343,1.172727273,-0.031707071
-0.029292929,1.172727273,-0.017565657
-0.015151515,1.172727273,-0.003424242
-0.001010101,1.172727273,0.010717172
0.013131313,1.172727273,0.024858586
0.027272727,1.172727273,0.039
0.041414141,1.172727273,0.053141414
0.055555556,1.172727273,0.067282828
0.06969697,1.172727273,0.081424242
0.083838384,1.172727273,0.095565657
0.097979798,1.172727273,0.109707071
0.112121212,1.172727273,0.123848485
0.126262626,1.172727273,0.137989899
0.14040404,1.172727273,0.152131313
0.154545455,1.172727273,0.166272727
0.168686869,1.172727273,0.180414141
0.182828283,1.172727273,0.194555556
0.196969697,1.172727273,0.20869697
0.211111111,1.172727273,0.222838384
0.225252525,1.172727273,0.236979798
0.239393939,1.172727273,0.251121212
0.253535354,1.172727273,0.265262626
0.267676768,1.172727273,0.27940404
0.281818182,1.172727273,0.293545455
0.295959596,1.172727273,0.307686869
0.31010101,1.172727273,0.321828283
0.324242424,1.172727273,0.335969697
0.338383838,1.172727273,0.350111111
0.352525253,1.172727273,0.364252525
0.366666667,1.172727273,0.378393939
0.380808081,1.172727273,0.392535354
0.394949495,1.172727273,0.406676768
0.409090909,1.172727273,0.420818182
0.423232323,1.172727273,0.434959596
0.437373737,1.172727273,0.44910101
0.451515152,1.172727273,0.463242424
0.465656566,1.172727273,0.477383838
0.47979798,1.172727273,0.491525253
0.493939394,1.172727273,0.505666667
0.508080808,1.172727273,0.519808081
0.522222222,1.172727273,0.533949495
0.536363636,1.172727273,0.548090909
0.550505051,1.172727273,0.562232323
0.564646465,1.172727273,0.576373737
0.578787879,1.172727273,0.590515152
0.592929293,1.172727273,0.604656566
0.607070707,1.172727273,0.61879798
0.621212121,1.172727273,0.632939394
0.635353535,1.172727273,0.647080808
0.649494949,1.172727273,0.661222222
0.663636364,1.172727273,0.675363636
0.677777778,1.172727273,0.689505051
0.691919192,1.172727273,0.703646465
0.706060606,1.172727273,0.717787879
0.72020202,1.172727273,0.731929293
0.734343434,1.172727273,0.746070707
0.748484848,1.172727273,0.760212121
0.762626263,1.172727273,0.774353535
0.776767677,1.172727273,0.788494949
0.790909091,1.172727273,0.802636364
0.805050505,1.172727273,0.816777778
0.819191919,1.172727273,0.830919192
0.833333333,1.172727273,0.845060606
0.847474747,1.172727273,0.85920202
0.861616162,1.172727273,0.873343434
0.875757576,1.172727273,0.887484848
0.88989899,1.172727273,0.901626263
0.904040404,1.172727273,0.915767677
0.918181818,1.172727273,0.929909091
0.932323232,1.172727273,0.944050505
0.946464646,1.172727273,0.958191919
0.960606061,1.172727273,0.972333333
0.974747475,1.172727273,0.986474747
0.988888889,1.172727273,1.000616162
1.003030303,1.172727273,1.014757576
1.017171717,1.172727273,1.02889899
1.031313131,1.172727273,1.043040404
1.045454545,1.172727273,1.057181818
1.05959596,1.172727273,1.071323232
1.073737374,1.172727273,1.085464646
1.087878788,1.172727273,1.099606061
1.102020202,1.172727273,1.113747475
1.116161616,1.172727273,1.127888889
1.13030303,1.172727273,1.142030303
1.144444444,1.172727273,1.156171717
1.158585859,1.172727273,1.170313131
1.172727273,1.172727273,1.184454545
1.186868687,1.172727273,1.19859596
1.201010101,1.172727273,1.212737374
1.215151515,1.172727273,1.226878788
1.229292929,1.172727273,1.241020202
1.243434343,1.172727273,1.255161616
1.257575758,1.172727273,1.26930303
1.271717172,1.172727273,1.283444444
1.285858586,1.172727273,1.297585859
1.3,1.172727273,1.311727273
-0.1,1.186868687,-0.088131313
-0.085858586,1.186868687,-0.073989899
-0.071717172,1.186868687,-0.059848485
-0.057575758,1.186868687,-0.045707071
-0.043434343,1.186868687,-0.031565657
-0.029292929,1.186868687,-0.017424242
-0.015151515,1.186868687,-0.003282828
-0.001010101,1.186868687,0.010858586
0.013131313,1.186868687,0.025
0.027272727,1.186868687,0.039141414
0.041414141,1.186868687,0.053282828
0.055555556,1.186868687,0.067424242
0.06969697,1.186868687,0.081565657
0.083838384,1.186868687,0.095707071
0.097979798,1.186868687,0.109848485
0.112121212,1.186868687,0.123989899
0.126262626,1.186868687,0.138131313
0.14040404,1.186868687,0.152272727
0.154545455,1.186868687,0.166414141
0.168686869,1.186868687,0.180555556
0.182828283,1.186868687,0.19469697
0.196969697,1.186868687,0.208838384
0.211111111,1.186868687,0.222979798
0.225252525,1.186868687,0.237121212
0.239393939,1.186868687,0.251262626
0.253535354,1.186868687,0.26540404
0.267676768,1.186868687,0.279545455
0.281818182,1.186868687,0.293686869
0.295959596,1.186868687,0.307828283
0.31010101,1.186868687,0.321969697
0.324242424,1.186868687,0.336111111
0.338383838,1.186868687,0.350252525
0.352525253,1.186868687,0.364393939
0.366666667,1.186868687,0.378535354
0.380808081,1.186868687,0.392676768
0.394949495,1.186868687,0.406818182
0.409090909,1.186868687,0.420959596
0.423232323,1.186868687,0.43510101
0.437373737,1.186868687,0.449242424
0.451515152,1.186868687,0.463383838
0.465656566,1.186868687,0.477525253
0.47979798,1.186868687,0.491666667
0.493939394,1.186868687,0.505808081
0.508080808,1.186868687,0.519949495
0.522222222,1.186868687,0.534090909
0.536363636,1.186868687,0.548232323
0.550505051,1.186868687,0.562373737
0.564646465,1.186868687,0.576515152
0.578787879,1.186868687,0.590656566
0.592929293,1.186868687,0.60479798
0.607070707,1.186868687,0.618939394
0.621212121,1.186868687,0.633080808
0.635353535,1.186868687,0.647222222
0.649494949,1.186868687,0.661363636
0.663636364,1.186868687,0.675505051
0.677777778,1.186868687,0.689646465
0.691919192,1.186868687,0.703787879
0.706060606,1.186868687,0.717929293
0.72020202,1.186868687,0.732070707
0.734343434,1.186868687,0.746212121
0.748484848,1.186868687,0.760353535
0.762626263,1.186868687,0.774494949
0.776767677,1.186868687,0.788636364
0.790909091,1.186868687,0.802777778
0.805050505,1.186868687,0.816919192
0.819191919,1.186868687,0.831060606
0.833333333,1.186868687,0.84520202
0.847474747,1.186868687,0.859343434
0.861616162,1.186868687,0.873484848
0.875757576,1.186868687,0.887626263
0.88989899,1.186868687,0.901767677
0.904040404,1.186868687,0.915909091
0.918181818,1.186868687,0.930050505
0.932323232,1.186868687,0.944191919
0.946464646,1.186868687,0.958333333
0.960606061,1.186868687,0.972474747
0.974747475,1.186868687,0.986616162
0.988888889,1.186868687,1.000757576
1.003030303,1.186868687,1.01489899
1.017171717,1.186868687,1.029040404
1.031313131,1.186868687,1.043181818
1.045454545,1.186868687,1.057323232
1.05959596,1.186868687,1.071464646
1.073737374,1.186868687,1.085606061
1.087878788,1.186868687,1.099747475
1.102020202,1.186868687,1.113888889
1.116161616,1.186868687,1.128030303
1.13030303,1.186868687,1.142171717
1.144444444,1.186868687,1.156313131
1.158585859,1.186868687,1.170454545
1.172727273,1.186868687,1.18459596
1.186868687,1.186868687,1.198737374
1.201010101,1.186868687,1.212878788
1.215151515,1.186868687,1.227020202
1.229292929,1.186868687,1.241161616
1.243434343,1.186868687,1.25530303
1.257575758,1.186868687,1.269444444
1.271717172,1.186868687,1.283585859
1.285858586,1.186868687,1.297727273
1.3,1.186868687,1.311868687
-0.1,1.201010101,-0.087989899
-0.085858586,1.201010101,-0.073848485
-0.071717172,1.201010101,-0.059707071
-0.057575758,1.201010101,-0.045565657
-0.043434343,1.201010101,-0.031424242
-0.029292929,1.201010101,-0.017282828
-0.015151515,1.201010101,-0.003141414
-0.001010101,1.201010101,0.011
0.013131313,1.201010101,0.025141414
0.027272727,1.201010101,0.039282828
0.041414141,1.201010101,0.053424242
0.055555556,1.201010101,0.067565657
0.06969697,1.201010101,0.081707071
0.083838384,1.201010101,0.095848485
0.097979798,1.201010101,0.109989899
0.112121212,1.201010101,0.124131313
0.126262626,1.201010101,0.138272727
0.14040404,1.201010101,0.152414141
0.154545455,1.201010101,0.166555556
0.168686869,1.201010101,0.18069697
0.182828283,1.201010101,0.194838384
0.196969697,1.201010101,0.208979798
0.211111111,1.201010101,0.223121212
0.225252525,1.201010101,0.237262626
0.239393939,1.201010101,0.25140404
0.253535354,1.201010101,0.265545455
0.267676768,1.201010101,0.279686869
0.281818182,1.201010101,0.293828283
0.295959596,1.201010101,0.307969697
0.31010101,1.201010101,0.322111111
0.324242424,1.201010101,0.336252525
0.338383838,1.201010101,0.350393939
0.352525253,1.201010101,0.364535354
0.366666667,1.201010101,0.378676768
0.380808081,1.201010101,0.392818182
0.394949495,1.201010101,0.406959596
0.409090909,1.201010101,0.42110101
0.423232323,1.201010101,0.435242424
0.437373737,1.201010101,0.449383838
0.451515152,1.201010101,0.463525253
0.465656566,1.201010101,0.477666667
0.47979798,1.201010101,0.491808081
0.493939394,1.201010101,0.505949495
0.508080808,1.201010101,0.520090909
0.522222222,1.201010101,0.534232323
0.536363636,1.201010101,0.548373737
0.550505051,1.201010101,0.562515152
0.564646465,1.201010101,0.576656566
0.578787879,1.201010101,0.59079798
0.592929293,1.201010101,0.604939394
0.607070707,1.201010101,0.619080808
0.621212121,1.201010101,0.633222222
0.635353535,1.201010101,0.647363636
0.649494949,1.201010101,0.661505051
0.663636364,1.201010101,0.675646465
0.677777778,1.201010101,0.689787879
0.691919192,1.201010101,0.703929293
0.706060606,1.201010101,0.718070707
0.72020202,1.201010101,0.732212121
0.734343434,1.201010101,0.746353535
0.748484848,1.201010101,0.760494949
0.762626263,1.201010101,0.774636364
0.776767677,1.201010101,0.788777778
0.790909091,1.201010101,0.802919192
0.805050505,1.201010101,0.817060606
0.819191919,1.201010101,0.83120202
0.833333333,1.201010101,0.845343434
0.847474747,1.201010101,0.859484848
0.861616162,1.201010101,0.873626263
0.875757576,1.201010101,0.887767677
0.88989899,1.201010101,0.901909091
0.904040404,1.201010101,0.916050505
0.918181818,1.201010101,0.930191919
